article_id,sale_date,unit_price,quantity,bill_no,total_price
89,2018-07-06,8.3,1,526472,8.3
89,2018-07-06,8.304,5,526593,41.52
89,2018-07-07,8.3057,7,526689,58.1399
89,2018-07-07,8.3,1,526696,8.3
89,2018-07-07,8.3067,6,526696,49.8402
89,2018-07-07,8.3067,3,526696,24.9201
89,2018-07-07,8.3067,6,526754,49.8402
89,2018-07-07,8.304,5,526817,41.52
89,2018-07-07,8.3067,6,526833,49.8402
89,2018-07-07,8.304,5,526850,41.52
89,2018-07-07,8.304,5,526850,41.52
89,2018-07-07,8.3,1,526862,8.3
89,2018-07-07,8.305,4,526862,33.22
89,2018-07-07,8.305,4,526905,33.22
89,2018-07-07,8.3,1,526905,8.3
89,2018-07-07,8.31,2,526954,16.62
89,2018-07-08,8.31,2,527112,16.62
89,2018-07-08,8.31,2,527154,16.62
89,2018-07-08,8.304,5,527182,41.52
89,2018-07-08,8.3,1,527197,8.3
89,2018-07-08,8.3067,3,527221,24.9201
89,2018-07-08,8.3067,3,527350,24.9201
89,2018-07-08,8.3,1,527350,8.3
89,2018-07-09,8.304,5,527555,41.52
89,2018-07-09,8.3067,6,527668,49.8402
89,2018-07-09,8.3,1,527681,8.3
89,2018-07-09,8.3,1,527796,8.3
89,2018-07-09,8.305,4,527807,33.22
89,2018-07-09,8.31,2,527828,16.62
89,2018-07-09,8.305,4,527828,33.22
89,2018-07-09,8.3,1,527842,8.3
89,2018-07-09,8.3,1,527842,8.3
89,2018-07-10,8.31,2,527956,16.62
89,2018-07-10,8.3067,6,527995,49.8402
89,2018-07-10,8.304,5,528198,41.52
89,2018-07-10,8.305,12,528242,99.66
89,2018-07-10,8.3,1,528250,8.3
89,2018-07-10,8.3,1,528250,8.3
89,2018-07-10,8.3,1,528250,8.3
89,2018-07-10,8.3067,3,528275,24.9201
89,2018-07-11,8.3,1,528358,8.3
89,2018-07-11,8.305,4,528377,33.22
89,2018-07-11,8.3,1,528377,8.3
89,2018-07-11,8.304,5,528403,41.52
89,2018-07-11,8.3,1,528448,8.3
89,2018-07-11,8.305,4,528580,33.22
89,2018-07-11,8.3067,3,528583,24.9201
89,2018-07-11,8.305,4,528611,33.22
89,2018-07-12,8.31,2,528772,16.62
89,2018-07-12,8.3,1,528893,8.3
89,2018-07-12,8.306,10,528907,83.06
89,2018-07-12,8.3053,30,528969,249.159
89,2018-07-12,8.3067,3,528992,24.9201
89,2018-07-12,8.305,12,528992,99.66
89,2018-07-12,8.3,1,529091,8.3
89,2018-07-12,8.3,1,529091,8.3
89,2018-07-13,8.3,1,529215,8.3
89,2018-07-13,8.3,1,529215,8.3
89,2018-07-13,8.3057,7,529267,58.1399
89,2018-07-13,8.305,12,529425,99.66
89,2018-07-13,8.31,2,529485,16.62
89,2018-07-13,8.3067,3,529512,24.9201
89,2018-07-13,8.3067,3,529518,24.9201
89,2018-07-13,8.3,1,529518,8.3
89,2018-07-14,8.305,4,529570,33.22
89,2018-07-14,8.31,2,529716,16.62
89,2018-07-14,8.3067,3,529732,24.9201
89,2018-07-15,8.304,5,530235,41.52
89,2018-07-15,8.3067,3,530268,24.9201
89,2018-07-15,8.304,5,530290,41.52
89,2018-07-15,8.3,1,530319,8.3
89,2018-07-15,8.3,1,530319,8.3
89,2018-07-15,8.3,1,530319,8.3
89,2018-07-16,8.3067,3,530701,24.9201
89,2018-07-16,8.3067,3,530820,24.9201
89,2018-07-17,8.31,2,530845,16.62
89,2018-07-17,8.306,10,530850,83.06
89,2018-07-17,8.3,1,530945,8.3
89,2018-07-17,8.3,1,530945,8.3
89,2018-07-17,8.304,5,531098,41.52
89,2018-07-18,8.305,4,531570,33.22
89,2018-07-19,8.304,5,531671,41.52
89,2018-07-20,8.3,1,532211,8.3
89,2018-07-20,8.3067,3,532235,24.9201
89,2018-07-20,8.3,1,532261,8.3
89,2018-07-20,8.3,1,532320,8.3
89,2018-07-20,8.3,1,532329,8.3
89,2018-07-20,8.3,1,532329,8.3
89,2018-07-21,8.31,2,532710,16.62
89,2018-07-23,8.3,1,533351,8.3
89,2018-07-23,8.31,2,533472,16.62
89,2018-07-23,8.304,5,533519,41.52
89,2018-07-24,8.31,2,533817,16.62
89,2018-07-24,8.3067,3,533971,24.9201
89,2018-07-25,8.31,2,534053,16.62
89,2018-07-25,8.306,10,534069,83.06
89,2018-07-25,8.3,1,534198,8.3
89,2018-07-25,8.306,10,534278,83.06
89,2018-07-25,8.3,1,534299,8.3
89,2018-07-25,8.3,1,534299,8.3
89,2018-07-25,8.305,4,534308,33.22
89,2018-07-26,8.3,1,534409,8.3
89,2018-07-26,8.3067,3,534409,24.9201
89,2018-07-27,8.304,5,534832,41.52
89,2018-07-27,8.31,2,534966,16.62
89,2018-07-27,8.31,2,534978,16.62
89,2018-07-27,8.304,5,534996,41.52
89,2018-07-27,8.304,5,535013,41.52
89,2018-07-28,8.31,2,535123,16.62
89,2018-07-28,8.305,4,535141,33.22
89,2018-07-28,8.3,1,535141,8.3
89,2018-07-28,8.3,1,535141,8.3
89,2018-07-28,8.3,1,535227,8.3
89,2018-07-28,8.3,1,535236,8.3
89,2018-07-28,8.3,1,535415,8.3
89,2018-07-28,8.31,2,535415,16.62
89,2018-07-28,8.3067,3,535436,24.9201
89,2018-07-28,8.304,5,535449,41.52
89,2018-07-28,8.31,2,535461,16.62
89,2018-07-29,8.3,1,535788,8.3
89,2018-07-29,8.3,1,535788,8.3
89,2018-07-29,8.3067,3,535890,24.9201
89,2018-07-30,8.31,2,535980,16.62
89,2018-07-30,8.305,4,536010,33.22
89,2018-07-30,8.305,4,536253,33.22
89,2018-07-30,8.3,1,536253,8.3
89,2018-08-03,8.306,10,537660,83.06
89,2018-08-03,8.3,1,537870,8.3
89,2018-08-03,8.3,1,537870,8.3
89,2018-08-03,8.31,2,537953,16.62
89,2018-08-04,8.305,4,538052,33.22
89,2018-08-04,8.3067,3,538060,24.9201
89,2018-08-04,8.3,1,538062,8.3
89,2018-08-04,8.3,1,538062,8.3
89,2018-08-04,8.3,1,538111,8.3
89,2018-08-04,8.3067,3,538152,24.9201
89,2018-08-04,8.3,1,538179,8.3
89,2018-08-04,8.3,1,538179,8.3
89,2018-08-04,8.304,5,538308,41.52
89,2018-08-04,8.3,1,538308,8.3
89,2018-08-05,8.3,1,538457,8.3
89,2018-08-05,8.3,1,538457,8.3
89,2018-08-05,8.3,1,538515,8.3
89,2018-08-05,8.3,1,538515,8.3
89,2018-08-05,8.32,1,538806,8.32
89,2018-08-05,8.32,1,538806,8.32
89,2018-08-05,8.31,2,538863,16.62
89,2018-08-05,8.3067,3,538880,24.9201
89,2018-08-05,8.304,5,538962,41.52
89,2018-08-06,8.31,2,538978,16.62
89,2018-08-06,8.304,5,539039,41.52
89,2018-08-06,8.31,2,539074,16.62
89,2018-08-06,8.3067,6,539111,49.8402
89,2018-08-06,8.305,4,539157,33.22
89,2018-08-06,8.305,4,539191,33.22
89,2018-08-06,8.306,10,539204,83.06
89,2018-08-06,8.3067,3,539235,24.9201
89,2018-08-06,8.3,1,539276,8.3
89,2018-08-06,8.304,5,539303,41.52
89,2018-08-06,8.306,10,539356,83.06
89,2018-08-06,8.304,5,539359,41.52
89,2018-08-06,8.304,5,539361,41.52
89,2018-08-07,8.31,2,539495,16.62
89,2018-08-07,8.3,1,539495,8.3
89,2018-08-07,8.304,5,539509,41.52
89,2018-08-07,8.3067,6,539511,49.8402
89,2018-08-07,8.31,2,539591,16.62
89,2018-08-07,8.31,2,539628,16.62
89,2018-08-07,8.305,8,539703,66.44
89,2018-08-07,8.306,10,539735,83.06
89,2018-08-07,8.31,2,539770,16.62
89,2018-08-07,8.304,5,539837,41.52
89,2018-08-07,8.305,4,539857,33.22
89,2018-08-07,8.3067,6,539887,49.8402
89,2018-08-09,8.3,1,539911,8.3
89,2018-08-09,8.31,2,539969,16.62
89,2018-08-09,8.3,1,540014,8.3
89,2018-08-09,8.3,1,540164,8.3
89,2018-08-09,8.3067,3,540164,24.9201
89,2018-08-09,8.31,2,540167,16.62
89,2018-08-09,8.3,1,540198,8.3
89,2018-08-09,8.3,1,540198,8.3
89,2018-08-09,8.31,2,540246,16.62
89,2018-08-09,8.3,1,540246,8.3
89,2018-08-09,8.304,5,540248,41.52
89,2018-08-09,8.3,1,540255,8.3
89,2018-08-09,8.305,4,540284,33.22
89,2018-08-09,8.3067,3,540294,24.9201
89,2018-08-10,8.3,1,540405,8.3
89,2018-08-10,8.3067,3,540475,24.9201
89,2018-08-10,8.305,4,540523,33.22
89,2018-08-10,8.31,2,540527,16.62
89,2018-08-10,8.31,2,540579,16.62
89,2018-08-10,8.3067,6,540598,49.8402
89,2018-08-10,8.3,1,540604,8.3
89,2018-08-10,8.3,1,540604,8.3
89,2018-08-10,8.31,2,540631,16.62
89,2018-08-10,8.31,2,540648,16.62
89,2018-08-10,8.3,1,540685,8.3
89,2018-08-10,8.3,1,540685,8.3
89,2018-08-10,8.304,5,540693,41.52
89,2018-08-11,8.3067,3,540765,24.9201
89,2018-08-11,8.304,5,540765,41.52
89,2018-08-11,8.3067,3,540822,24.9201
89,2018-08-11,8.3057,7,540833,58.1399
89,2018-08-11,8.305,4,540853,33.22
89,2018-08-11,8.3,1,540969,8.3
89,2018-08-11,8.31,2,540969,16.62
89,2018-08-11,8.3,1,540985,8.3
89,2018-08-11,8.3,1,540985,8.3
89,2018-08-11,8.3,1,540985,8.3
89,2018-08-11,8.3,1,540985,8.3
89,2018-08-11,8.305,4,540985,33.22
89,2018-08-11,8.31,2,541010,16.62
89,2018-08-11,8.3,1,541070,8.3
89,2018-08-11,8.306,10,541075,83.06
89,2018-08-11,8.31,2,541112,16.62
89,2018-08-12,8.3067,3,541152,24.9201
89,2018-08-12,8.3,1,541170,8.3
89,2018-08-12,8.3,1,541199,8.3
89,2018-08-12,8.31,2,541223,16.62
89,2018-08-12,8.3,1,541282,8.3
89,2018-08-12,8.3,1,541282,8.3
89,2018-08-12,8.3067,3,541285,24.9201
89,2018-08-12,8.31,2,541315,16.62
89,2018-08-12,8.31,2,541315,16.62
89,2018-08-12,8.3,1,541372,8.3
89,2018-08-12,8.31,2,541372,16.62
89,2018-08-12,8.3,1,541449,8.3
89,2018-08-12,8.3067,3,541449,24.9201
89,2018-08-12,8.3,1,541486,8.3
89,2018-08-12,8.304,5,541554,41.52
89,2018-08-12,8.305,4,541555,33.22
89,2018-08-12,8.3067,3,541584,24.9201
89,2018-08-12,8.3067,3,541592,24.9201
89,2018-08-12,8.31,2,541594,16.62
89,2018-08-13,8.31,2,541686,16.62
89,2018-08-13,8.3,1,541708,8.3
89,2018-08-13,8.3067,3,541823,24.9201
89,2018-08-13,8.3,1,541928,8.3
89,2018-08-13,8.3067,6,541962,49.8402
89,2018-08-14,8.3067,3,542263,24.9201
89,2018-08-14,8.31,2,542283,16.62
89,2018-08-14,8.3067,3,542321,24.9201
89,2018-08-14,8.3,1,542341,8.3
89,2018-08-14,8.3067,3,542341,24.9201
89,2018-08-15,8.3057,7,542512,58.1399
89,2018-08-15,8.304,5,542544,41.52
89,2018-08-15,8.3,1,542656,8.3
89,2018-08-15,8.3,1,542656,8.3
89,2018-08-15,8.3,1,542656,8.3
89,2018-08-15,8.3,1,542658,8.3
89,2018-08-15,8.31,2,542658,16.62
89,2018-08-16,8.3053,15,542768,124.5795
89,2018-08-16,8.31,2,542864,16.62
89,2018-08-16,8.31,2,542867,16.62
89,2018-08-16,8.31,2,542927,16.62
89,2018-08-16,8.3,1,542935,8.3
89,2018-08-16,8.3,1,542935,8.3
89,2018-08-16,8.3133,3,542991,24.9399
89,2018-08-16,8.3,1,543095,8.3
89,2018-08-16,8.31,2,543185,16.62
89,2018-08-17,8.3067,3,543250,24.9201
89,2018-08-17,8.3067,3,543305,24.9201
89,2018-08-17,8.3,1,543330,8.3
89,2018-08-17,8.305,4,543484,33.22
89,2018-08-17,8.31,2,543502,16.62
89,2018-08-17,8.3067,3,543560,24.9201
89,2018-08-18,8.305,4,543768,33.22
89,2018-08-18,8.304,5,543785,41.52
89,2018-08-18,8.3,1,543853,8.3
89,2018-08-18,8.3,1,543853,8.3
89,2018-08-18,8.305,4,543866,33.22
89,2018-08-18,8.3,1,543874,8.3
89,2018-08-18,8.3,1,543874,8.3
89,2018-08-18,8.3,1,543931,8.3
89,2018-08-18,8.3,1,543931,8.3
89,2018-08-18,8.304,5,543970,41.52
89,2018-08-18,8.305,4,544013,33.22
89,2018-08-18,8.3,1,544015,8.3
89,2018-08-18,8.3,1,544015,8.3
89,2018-08-19,8.3,1,544402,8.3
89,2018-08-19,8.3,1,544402,8.3
89,2018-08-19,8.3,1,544408,8.3
89,2018-08-19,8.31,2,544408,16.62
89,2018-08-19,8.3,1,544460,8.3
89,2018-08-20,8.3,1,544552,8.3
89,2018-08-20,8.3,1,544552,8.3
89,2018-08-20,8.3,1,544552,8.3
89,2018-08-20,8.3,1,544602,8.3
89,2018-08-20,8.3,1,544602,8.3
89,2018-08-20,8.304,5,544678,41.52
89,2018-08-20,8.3,1,544834,8.3
89,2018-08-20,8.3,1,544876,8.3
89,2018-08-20,8.3,1,544876,8.3
89,2018-08-21,8.31,2,544990,16.62
89,2018-08-21,8.305,4,544990,33.22
89,2018-08-21,8.305,4,545004,33.22
89,2018-08-21,8.31,2,545011,16.62
89,2018-08-21,8.304,5,545234,41.52
89,2018-08-22,8.3,1,545432,8.3
89,2018-08-22,8.304,5,545675,41.52
89,2018-08-22,8.304,5,545736,41.52
89,2018-08-23,8.31,2,545857,16.62
89,2018-08-23,8.3067,3,545953,24.9201
89,2018-08-24,8.3067,3,546153,24.9201
89,2018-08-25,8.305,4,546656,33.22
89,2018-08-25,8.31,2,546707,16.62
89,2018-08-25,8.3057,7,546719,58.1399
89,2018-08-25,8.304,5,546768,41.52
89,2018-08-25,8.3,1,546768,8.3
89,2018-08-25,8.3,1,546807,8.3
89,2018-08-25,8.3,1,546807,8.3
89,2018-08-25,8.3067,3,546821,24.9201
89,2018-08-26,8.3067,3,546927,24.9201
89,2018-08-26,8.31,2,547033,16.62
89,2018-08-26,8.3,1,547324,8.3
89,2018-08-26,8.31,2,547332,16.62
89,2018-08-27,8.31,2,547430,16.62
89,2018-08-27,8.31,2,547613,16.62
89,2018-08-27,8.31,2,547719,16.62
89,2018-08-27,8.3057,7,547733,58.1399
89,2018-08-27,8.3,1,547733,8.3
89,2018-08-28,8.3,1,547790,8.3
89,2018-08-28,8.304,5,547798,41.52
89,2018-08-28,8.304,5,547952,41.52
89,2018-08-28,8.3,1,548038,8.3
89,2018-08-28,8.3,1,548101,8.3
89,2018-08-29,8.31,2,548212,16.62
89,2018-08-29,8.3,1,548255,8.3
89,2018-08-29,8.304,5,548302,41.52
89,2018-08-29,8.3,1,548405,8.3
89,2018-08-30,8.31,2,548548,16.62
89,2018-08-30,8.304,5,548568,41.52
89,2018-08-30,8.3,1,548612,8.3
89,2018-08-30,8.3067,3,548612,24.9201
89,2018-08-30,8.3,1,548614,8.3
89,2018-08-30,8.3,1,548614,8.3
89,2018-08-30,8.3067,6,548834,49.8402
89,2018-08-31,8.31,2,549007,16.62
89,2018-08-31,8.3067,3,549074,24.9201
89,2018-08-31,8.31,2,549113,16.62
89,2018-08-31,8.3,1,549125,8.3
89,2018-08-31,8.3,1,549125,8.3
89,2018-08-31,8.3048,21,549163,174.4008
89,2018-08-31,8.3057,7,549163,58.1399
149,2018-07-01,24.66,1,524068,24.66
149,2018-07-01,24.66,1,524078,24.66
149,2018-07-01,24.66,1,524135,24.66
149,2018-07-01,24.66,1,524153,24.66
149,2018-07-01,24.66,1,524337,24.66
149,2018-07-01,24.66,1,524411,24.66
149,2018-07-01,24.66,1,524416,24.66
149,2018-07-01,24.66,2,524428,49.32
149,2018-07-02,24.66,2,524577,49.32
149,2018-07-02,24.66,1,524586,24.66
149,2018-07-02,24.66,2,524598,49.32
149,2018-07-02,24.66,1,524735,24.66
149,2018-07-03,24.66,1,525187,24.66
149,2018-07-03,24.66,1,525187,24.66
149,2018-07-03,24.66,1,525267,24.66
149,2018-07-03,24.66,1,525295,24.66
149,2018-07-04,24.66,2,525475,49.32
149,2018-07-04,24.66,2,525597,49.32
149,2018-07-04,24.66,1,525665,24.66
149,2018-07-04,24.66,1,525669,24.66
149,2018-07-04,24.66,1,525701,24.66
149,2018-07-04,24.66,1,525707,24.66
149,2018-07-05,24.66,1,525963,24.66
149,2018-07-05,24.66,1,525967,24.66
149,2018-07-05,24.66,2,525970,49.32
149,2018-07-05,24.66,3,526023,73.98
149,2018-07-06,24.66,3,526356,73.98
149,2018-07-06,24.66,3,526403,73.98
149,2018-07-06,24.66,1,526550,24.66
149,2018-07-07,24.66,1,526831,24.66
149,2018-07-07,24.66,2,526859,49.32
149,2018-07-07,24.66,1,526864,24.66
149,2018-07-07,24.66,1,526864,24.66
149,2018-07-07,24.66,1,526926,24.66
149,2018-07-07,24.66,1,526976,24.66
149,2018-07-07,24.66,1,526994,24.66
149,2018-07-08,24.66,1,527041,24.66
149,2018-07-08,24.66,1,527127,24.66
149,2018-07-08,24.66,1,527270,24.66
149,2018-07-08,24.66,1,527270,24.66
149,2018-07-08,24.66,1,527298,24.66
149,2018-07-08,24.66,1,527395,24.66
149,2018-07-08,24.66,1,527431,24.66
149,2018-07-08,24.66,1,527440,24.66
149,2018-07-09,24.66,1,527588,24.66
149,2018-07-10,24.66,1,528025,24.66
149,2018-07-10,24.66,1,528233,24.66
149,2018-07-11,24.66,1,528474,24.66
149,2018-07-11,24.66,1,528521,24.66
149,2018-07-11,24.66,1,528637,24.66
149,2018-07-12,24.66,1,528998,24.66
149,2018-07-12,24.66,1,529006,24.66
149,2018-07-13,24.66,1,529205,24.66
149,2018-07-13,24.66,1,529424,24.66
149,2018-07-13,24.66,1,529467,24.66
149,2018-07-13,24.66,1,529488,24.66
149,2018-07-14,24.66,1,529573,24.66
149,2018-07-14,24.66,1,529679,24.66
149,2018-07-14,24.66,1,529679,24.66
149,2018-07-14,24.66,1,529756,24.66
149,2018-07-14,24.66,1,529756,24.66
149,2018-07-14,24.66,1,529794,24.66
149,2018-07-14,24.66,1,529849,24.66
149,2018-07-15,24.66,1,530070,24.66
149,2018-07-15,24.66,1,530224,24.66
149,2018-07-15,24.66,1,530269,24.66
149,2018-07-15,24.66,1,530414,24.66
149,2018-07-17,24.66,1,530995,24.66
149,2018-07-21,24.66,1,532472,24.66
149,2018-07-21,24.66,2,532556,49.32
149,2018-07-21,24.66,1,532641,24.66
149,2018-07-22,24.66,1,532804,24.66
149,2018-07-22,24.66,1,532906,24.66
149,2018-07-22,24.66,1,533120,24.66
149,2018-07-22,24.66,1,533172,24.66
149,2018-07-23,24.66,1,533316,24.66
149,2018-07-23,24.66,1,533367,24.66
149,2018-07-23,24.66,1,533403,24.66
149,2018-07-23,24.66,1,533403,24.66
149,2018-07-23,24.66,1,533596,24.66
149,2018-07-23,24.66,2,533614,49.32
149,2018-07-24,24.66,1,533645,24.66
149,2018-07-24,24.66,1,533715,24.66
149,2018-07-24,24.66,1,533730,24.66
149,2018-07-24,24.66,1,533809,24.66
149,2018-07-25,24.66,1,534023,24.66
149,2018-07-25,24.66,1,534023,24.66
149,2018-07-25,24.66,1,534087,24.66
149,2018-07-25,24.66,1,534303,24.66
149,2018-07-26,24.66,3,534716,73.98
149,2018-07-27,24.66,1,534791,24.66
149,2018-07-27,24.66,1,534823,24.66
149,2018-07-27,24.66,1,535042,24.66
149,2018-07-28,24.66,1,535239,24.66
149,2018-07-28,24.66,1,535327,24.66
149,2018-07-28,24.66,1,535379,24.66
149,2018-07-28,24.66,1,535416,24.66
149,2018-07-29,24.66,1,535799,24.66
149,2018-07-29,24.66,1,535952,24.66
149,2018-07-30,24.66,1,536161,24.66
149,2018-07-30,24.66,1,536187,24.66
149,2018-07-30,24.66,1,536294,24.66
149,2018-07-31,24.66,2,536432,49.32
149,2018-07-31,24.66,1,536441,24.66
149,2018-07-31,24.66,1,536577,24.66
149,2018-07-31,24.66,1,536618,24.66
149,2018-07-31,24.66,1,536539,24.66
149,2018-08-01,24.66,1,536751,24.66
149,2018-08-01,24.66,1,536860,24.66
149,2018-08-01,24.66,1,536961,24.66
149,2018-08-01,24.66,1,537015,24.66
149,2018-08-01,24.66,1,537016,24.66
149,2018-08-01,24.66,1,537028,24.66
149,2018-08-02,24.66,1,537196,24.66
149,2018-08-02,24.66,1,537200,24.66
149,2018-08-02,24.66,1,537264,24.66
149,2018-08-02,24.66,1,537318,24.66
149,2018-08-02,24.66,1,537318,24.66
149,2018-08-02,24.66,9,537360,221.94
149,2018-08-10,24.66,1,540448,24.66
149,2018-08-10,24.66,1,540469,24.66
149,2018-08-10,24.66,1,540510,24.66
149,2018-08-10,24.66,1,540650,24.66
149,2018-08-10,24.66,1,540657,24.66
149,2018-08-10,24.66,1,540716,24.66
149,2018-08-11,24.66,2,540853,49.32
149,2018-08-11,24.66,1,540953,24.66
149,2018-08-11,24.66,1,540971,24.66
149,2018-08-11,24.66,1,540993,24.66
149,2018-08-11,24.66,1,541081,24.66
149,2018-08-11,24.66,1,541103,24.66
149,2018-08-11,24.66,1,541108,24.66
149,2018-08-12,24.66,1,541295,24.66
149,2018-08-12,24.66,1,541353,24.66
149,2018-08-12,24.66,1,541373,24.66
149,2018-08-12,24.66,1,541439,24.66
149,2018-08-12,24.66,1,541481,24.66
149,2018-08-12,24.66,1,541577,24.66
149,2018-08-13,24.66,1,541639,24.66
149,2018-08-13,24.66,1,541693,24.66
149,2018-08-13,24.66,1,541701,24.66
149,2018-08-13,24.66,1,541816,24.66
149,2018-08-13,24.66,1,541904,24.66
149,2018-08-13,24.66,1,541940,24.66
149,2018-08-14,24.66,1,542184,24.66
149,2018-08-14,24.66,1,542184,24.66
149,2018-08-14,24.66,1,542195,24.66
149,2018-08-14,24.66,2,542206,49.32
149,2018-08-14,24.66,1,542250,24.66
149,2018-08-14,24.66,1,542265,24.66
149,2018-08-15,24.66,3,542480,73.98
149,2018-08-15,24.66,1,542486,24.66
149,2018-08-15,24.66,1,542556,24.66
149,2018-08-15,24.66,1,542556,24.66
149,2018-08-15,24.66,1,542619,24.66
149,2018-08-15,24.66,1,542691,24.66
149,2018-08-15,24.66,2,542700,49.32
149,2018-08-16,24.66,1,542903,24.66
149,2018-08-16,24.66,1,542987,24.66
149,2018-08-16,24.7,1,542991,24.7
149,2018-08-16,24.66,1,543177,24.66
149,2018-08-16,24.66,1,543209,24.66
149,2018-08-17,24.66,1,543518,24.66
149,2018-08-17,24.66,1,543545,24.66
149,2018-08-17,24.66,1,543589,24.66
149,2018-08-18,24.66,1,543619,24.66
149,2018-08-18,24.66,1,543725,24.66
149,2018-08-18,24.66,1,543839,24.66
149,2018-08-18,24.66,2,544055,49.32
149,2018-08-19,24.66,1,544089,24.66
149,2018-08-19,24.66,1,544226,24.66
149,2018-08-19,24.66,1,544261,24.66
149,2018-08-19,24.66,1,544302,24.66
149,2018-08-19,24.66,1,544421,24.66
149,2018-08-20,24.66,1,544566,24.66
149,2018-08-20,24.66,1,544603,24.66
149,2018-08-20,24.66,1,544921,24.66
149,2018-08-20,24.66,1,544933,24.66
149,2018-08-20,24.66,1,544933,24.66
149,2018-08-21,24.66,1,545083,24.66
149,2018-08-21,24.66,1,545135,24.66
149,2018-08-21,24.66,1,545161,24.66
149,2018-08-21,24.66,1,545232,24.66
149,2018-08-21,24.66,1,545267,24.66
149,2018-08-21,24.66,1,545270,24.66
149,2018-08-21,24.66,1,545272,24.66
149,2018-08-22,24.66,1,545407,24.66
149,2018-08-22,24.66,1,545616,24.66
149,2018-08-22,24.66,1,545618,24.66
149,2018-08-22,24.66,1,545618,24.66
149,2018-08-22,24.66,1,545618,24.66
149,2018-08-22,24.66,1,545631,24.66
149,2018-08-22,24.66,1,545669,24.66
149,2018-08-23,24.66,2,545897,49.32
149,2018-08-23,24.66,1,546038,24.66
149,2018-08-23,24.66,1,546038,24.66
149,2018-08-24,24.66,1,546161,24.66
149,2018-08-24,24.66,1,546296,24.66
149,2018-08-24,24.66,1,546435,24.66
149,2018-08-25,24.66,1,546848,24.66
149,2018-08-26,24.66,1,547007,24.66
149,2018-08-26,24.66,1,547062,24.66
149,2018-08-26,24.66,1,547217,24.66
149,2018-08-26,24.66,1,547226,24.66
149,2018-08-26,24.66,1,547285,24.66
149,2018-08-26,24.66,1,547361,24.66
149,2018-08-27,24.66,1,547411,24.66
149,2018-08-27,24.66,1,547508,24.66
149,2018-08-27,24.66,1,547599,24.66
149,2018-08-27,24.66,1,547605,24.66
149,2018-08-27,24.66,1,547605,24.66
149,2018-08-27,24.66,1,547677,24.66
149,2018-08-27,24.66,1,547731,24.66
149,2018-08-28,24.66,1,547925,24.66
149,2018-08-28,24.66,1,547966,24.66
149,2018-08-28,24.66,1,547995,24.66
149,2018-08-28,24.66,1,548147,24.66
149,2018-08-28,24.66,1,548152,24.66
149,2018-08-29,24.66,1,548278,24.66
149,2018-08-29,24.66,1,548291,24.66
149,2018-08-29,24.66,2,548310,49.32
149,2018-08-29,24.66,1,548316,24.66
149,2018-08-30,24.66,1,548621,24.66
149,2018-08-30,24.66,1,548621,24.66
149,2018-08-30,24.66,2,548670,49.32
149,2018-08-30,24.66,1,548738,24.66
149,2018-08-30,24.66,1,548775,24.66
149,2018-08-30,24.66,2,548775,49.32
149,2018-08-30,24.66,1,548831,24.66
149,2018-08-31,24.66,1,548934,24.66
149,2018-08-31,24.66,1,548937,24.66
149,2018-08-31,24.66,1,549101,24.66
149,2018-08-31,24.66,2,549127,49.32
149,2018-08-31,24.66,1,549163,24.66
308,2018-07-01,9.84,1,524022,9.84
308,2018-07-01,9.83,4,524079,39.32
308,2018-07-01,9.84,1,524097,9.84
308,2018-07-01,9.84,1,524160,9.84
308,2018-07-01,9.84,1,524202,9.84
308,2018-07-01,9.84,1,524232,9.84
308,2018-07-01,9.84,1,524296,9.84
308,2018-07-01,9.84,1,524393,9.84
308,2018-07-01,9.84,1,524396,9.84
308,2018-07-01,9.84,1,524398,9.84
308,2018-07-01,9.84,1,524417,9.84
308,2018-07-02,9.83,2,524540,19.66
308,2018-07-02,9.84,1,524565,9.84
308,2018-07-02,9.84,1,524669,9.84
308,2018-07-02,9.84,1,524788,9.84
308,2018-07-02,9.84,1,524820,9.84
308,2018-07-02,9.83,2,524823,19.66
308,2018-07-02,9.84,1,524847,9.84
308,2018-07-02,9.84,1,524855,9.84
308,2018-07-03,9.84,1,524956,9.84
308,2018-07-03,9.84,1,525023,9.84
308,2018-07-03,9.83,2,525034,19.66
308,2018-07-03,9.83,6,525055,58.98
308,2018-07-03,9.84,1,525125,9.84
308,2018-07-03,9.8333,3,525183,29.4999
308,2018-07-03,9.84,1,525204,9.84
308,2018-07-03,9.84,1,525216,9.84
308,2018-07-03,9.84,1,525252,9.84
308,2018-07-03,9.84,1,525266,9.84
308,2018-07-03,9.84,1,525294,9.84
308,2018-07-03,9.84,1,525342,9.84
308,2018-07-04,9.84,1,525440,9.84
308,2018-07-04,9.84,1,525541,9.84
308,2018-07-04,9.76,2,525589,19.52
308,2018-07-04,9.83,4,525620,39.32
308,2018-07-04,9.76,1,525629,9.76
308,2018-07-04,9.76,1,525629,9.76
308,2018-07-04,9.76,1,525629,9.76
308,2018-07-04,9.76,1,525700,9.76
308,2018-07-04,9.76,1,525701,9.76
308,2018-07-04,9.76,1,525721,9.76
308,2018-07-04,9.76,1,525728,9.76
308,2018-07-04,9.76,1,525751,9.76
308,2018-07-05,9.76,2,525826,19.52
308,2018-07-05,9.76,2,525835,19.52
308,2018-07-05,9.76,1,525851,9.76
308,2018-07-05,9.76,1,525858,9.76
308,2018-07-05,9.84,1,525906,9.84
308,2018-07-05,9.83,2,525936,19.66
